g2-xl6-p1-t1,g2-xl5-p1-t1,g2-xl4-p1,g2-xl4-p1-t1,g2-xl3-p1,g2-xl3-p1-t1,g2-xl2-p1,g2-xl2-p1-t1,g2-xl1-xl1-xl1-p1-t6,g2-xl1-xl1-xl1-p1-t3,g2-xl1-xl1-p1-t6,g2-xl1-xl1-p1-t3,g2-xl1-p2-t6,g2-xl1-p2-t5,g2-xl1-p2-t4,g2-xl1-p2-t3,g2-xl1-p2-t2,g2-xl1-p2-t1,g2-xl1-p1,g2-xl1-p1-t6,g2-xl1-p1-t5,g2-xl1-p1-t4,g2-xl1-p1-t3,g2-xl1-p1-t2,g2-xl1-p1-t1,g2-m4-p1,g2-m4-p1-t1,g2-m3-p1,g2-m3-p1-t1,g2-m2-p1,g2-m2-p1-t1,g2-m1-p1,g2-m1-p1-t4,g2-m1-p1-t3,g2-m1-p1-t2,g2-m1-p1-t1,g2-m1-m1-p1-t1,g2-m1-m1-m1-p1-t1,g2-l4-p1,g2-l4-p1-t1,g2-l3-p1,g2-l3-p1-t1,g2-l2-p1,g2-l2-p1-t1,g2-l1-p1,g2-l1-p1-t4,g2-l1-p1-t3,g2-l1-p1-t2,g2-l1-p1-t1,g2-l1-l1-p1-t1,g2-l1-l1-l1-p1-t1,g1-xl4-p5,g1-xl4-p4,g1-xl4-p3,g1-xl4-p2,g1-xl4-p10,g1-xl4-p1,g1-xl3-p5,g1-xl3-p4,g1-xl3-p3,g1-xl3-p2,g1-xl3-p10,g1-xl3-p1,g1-xl2-p5,g1-xl2-p4,g1-xl2-p3,g1-xl2-p2,g1-xl2-p10,g1-xl2-p1,g1-m4-p5,g1-m4-p4,g1-m4-p3,g1-m4-p2,g1-m4-p10,g1-m4-p1,g1-m3-p5,g1-m3-p4,g1-m3-p3,g1-m3-p2,g1-m3-p10,g1-m3-p1,g1-m2-p5,g1-m2-p4,g1-m2-p3,g1-m2-p2,g1-m2-p10,g1-m2-p1,g1-l4-p5,g1-l4-p4,g1-l4-p3,g1-l4-p2,g1-l4-p10,g1-l4-p1,g1-l3-p5,g1-l3-p4,g1-l3-p3,g1-l3-p2,g1-l3-p10,g1-l3-p1,g1-l2-p5,g1-l2-p4,g1-l2-p3,g1-l2-p2,g1-l2-p10,g1-l2-p1
47594.0,57734.0,64005.0,122967.0,71802.0,90519.0,76546.0,80380.0,150345.0,245653.0,83425.0,85114.0,607.0,607.0,607.0,607.0,607.0,607.0,77905.0,81392.0,83420.0,82407.0,82746.0,84435.0,80718.0,607.0,77002.0,38919.0,16835.0,58916.0,69901.0,63323.0,78691.0,79702.0,76662.0,76996.0,80718.0,114852.0,607.0,109446.0,48749.0,180758.0,57903.0,84098.0,70784.0,80713.0,81057.0,80380.0,80718.0,80044.0,951.0,607.0,151128.0,151804.0,143670.0,607.0,82651.0,607.0,607.0,607.0,124688.0,607.0,65698.0,607.0,607.0,607.0,149426.0,607.0,77566.0,607.0,153839.0,151126.0,93491.0,607.0,38579,607.0,152143.0,152818.0,97227.0,607.0,42986.0,150787.0,151462.0,153503.0,107059.0,607.0,59937.0,152821.0,607.0,115868.0,87736.0,150449.0,37563.0,607.0,607.0,144687.0,104344.0,607.0,53154.0,150786.0,151467.0,153499.0,117229.0,607.0,57560.0
1964.0,607.0,68413.0,47931.0,68068.0,6358.0,75533.0,102350.0,607.0,607.0,83422.0,83758.0,607.0,607.0,607.0,607.0,607.0,607.0,77567.0,84777.0,83084.0,78352.0,83085.0,82072.0,81057.0,607.0,1626.0,38579.0,88830.0,60271.0,71595.0,67058.0,77340.0,76664.0,77001.0,76661.0,78349.0,16836.0,607.0,94912.0,57561.0,102687.0,61629.0,607.0,68751.0,82071.0,81732.0,81728.0,81057.0,81393.0,137500.0,150453.0,607.0,607.0,137567.0,150111.0,56206.0,151127.0,151123.0,151800.0,142653.0,150111.0,68753.0,150453.0,150787.0,151129.0,150445.0,150111.0,75188.0,152478.0,153838.0,151126.0,56884.0,150449.0,57561,151130.0,607.0,133840.0,89433.0,150449.0,51800.0,607.0,607.0,153500.0,113161.0,150111.0,60953.0,607.0,153160.0,118919.0,101636.0,607.0,41630.0,151129.0,152481.0,147059.0,84345.0,150449.0,57563.0,607.0,607.0,153836.0,107061.0,150111.0,56885.0
178058.0,607.0,64342.0,607.0,66379.0,141552.0,75193.0,82071.0,180426.0,607.0,84098.0,85113.0,607.0,607.0,607.0,607.0,607.0,607.0,77225.0,83759.0,83423.0,81397.0,84775.0,82747.0,80719.0,607.0,78690.0,38919.0,107081.0,57220.0,73621.0,65358.0,78353.0,77336.0,77337.0,78350.0,94239.0,97616.0,607.0,79362.0,45360.0,607.0,56206.0,137161.0,69092.0,81394.0,83422.0,82072.0,80719.0,82408.0,336575.0,607.0,150789.0,151802.0,122653.0,607.0,66041.0,607.0,607.0,607.0,132817.0,607.0,70108.0,607.0,607.0,607.0,145362.0,607.0,73159.0,607.0,153838.0,607.0,75873.0,607.0,30779,607.0,152148.0,152823.0,88413.0,607.0,47731.0,150786.0,151466.0,153835.0,115534.0,607.0,62646.0,152821.0,607.0,100275.0,67395.0,150113.0,607.0,607.0,607.0,122313.0,96210.0,607.0,41628.0,150787.0,151464.0,153841.0,115196.0,607.0,59258.0
53674.0,607.0,73836.0,156767.0,69092.0,97281.0,79259.0,34412.0,607.0,243286.0,83758.0,85789.0,607.0,607.0,607.0,607.0,607.0,607.0,78242.0,83425.0,82408.0,81731.0,82410.0,84099.0,82744.0,607.0,107756.0,40953.0,16835.0,59935.0,68890.0,67397.0,76997.0,77337.0,78014.0,78354.0,76660.0,121615.0,607.0,607.0,41629.0,118909.0,54511.0,95253.0,66719.0,81395.0,80382.0,79703.0,82744.0,81055.0,608.0,150446.0,607.0,607.0,136551.0,150109.0,60953.0,150789.0,150789.0,151799.0,139598.0,150109.0,65358.0,150447.0,150787.0,151125.0,147055.0,150109.0,74856.0,152481.0,153841.0,151121.0,76210.0,150114.0,35189,151123.0,607.0,127394.0,104687.0,150113.0,54174.0,607.0,607.0,153838.0,120619.0,150109.0,52138.0,607.0,153163.0,151807.0,57560.0,607.0,74173.0,151125.0,152143.0,130788.0,99600.0,150113.0,48411.0,607.0,607.0,153835.0,118245.0,150109.0,52815.0
51647.0,337934.0,69771.0,120599.0,68411.0,6020.0,72137.0,82070.0,228420.0,607.0,82405.0,85787.0,607.0,607.0,607.0,607.0,607.0,607.0,77228.0,84774.0,83758.0,79029.0,83084.0,84437.0,81732.0,607.0,74973.0,45360.0,90185.0,62646.0,74636.0,64345.0,79366.0,79025.0,77335.0,75649.0,32720.0,10414.0,607.0,116543.0,37902.0,91873.0,57562.0,129054.0,71124.0,81395.0,81055.0,79030.0,81732.0,81395.0,202053.0,607.0,150788.0,151805.0,127056.0,607.0,69771.0,607.0,607.0,607.0,143669.0,607.0,71465.0,607.0,607.0,607.0,150106.0,607.0,79938.0,607.0,153839.0,607.0,98245.0,607.0,33494,607.0,152141.0,152821.0,97227.0,607.0,51799.0,150788.0,151463.0,153837.0,109428.0,607.0,56884.0,152823.0,607.0,92820.0,93835.0,150109.0,54172.0,607.0,607.0,153160.0,94177.0,607.0,55528.0,150451.0,151124.0,153839.0,118245.0,607.0,60952.0
131756.0,101337.0,56543.0,90521.0,67056.0,137500.0,80280.0,79031.0,168595.0,607.0,85449.0,83422.0,607.0,607.0,607.0,607.0,607.0,607.0,76551.0,84097.0,83423.0,77336.0,83085.0,81394.0,82411.0,58242.0,607.0,42307.0,104040.0,59937.0,69903.0,66378.0,80042.0,75986.0,78351.0,75649.0,73621.0,104040.0,48410.0,91872.0,53832.0,7372.0,61969.0,44547.0,66376.0,80717.0,81055.0,80040.0,82411.0,83422.0,608.0,150449.0,607.0,607.0,151465.0,150114.0,72819.0,150788.0,150787.0,151804.0,147060.0,150114.0,70107.0,150448.0,150786.0,151124.0,153838.0,150114.0,75193.0,152479.0,154179.0,150784.0,71463.0,150108.0,41630,151124.0,607.0,116890.0,97903.0,150109.0,48070.0,607.0,607.0,153838.0,122312.0,150114.0,64344.0,607.0,153162.0,123330.0,101973.0,607.0,607.0,151122.0,152140.0,128078.0,108752.0,150109.0,52478.0,607.0,607.0,154179.0,112820.0,150114.0,55191.0
83423.0,4330.0,65697.0,607.0,65357.0,48605.0,67733.0,79363.0,607.0,244305.0,82409.0,85110.0,607.0,607.0,607.0,607.0,607.0,607.0,78583.0,84438.0,85112.0,81394.0,84434.0,84100.0,81056.0,607.0,78352.0,49087.0,607.0,52138.0,70915.0,63326.0,77677.0,78016.0,78353.0,75987.0,94574.0,116884.0,62647.0,81056.0,62646.0,118911.0,58238.0,47592.0,71805.0,80381.0,81059.0,81394.0,81056.0,80043.0,136482.0,607.0,150783.0,151807.0,124686.0,607.0,60613.0,607.0,607.0,607.0,131121.0,607.0,70445.0,607.0,607.0,607.0,146382.0,607.0,75194.0,607.0,154177.0,151126.0,63665.0,607.0,38918,607.0,151800.0,140277.0,98919.0,607.0,45698.0,150449.0,151468.0,154175.0,117568.0,607.0,56206.0,152824.0,607.0,104343.0,98923.0,150108.0,67398.0,607.0,607.0,122648.0,109092.0,607.0,50445.0,150446.0,151129.0,154175.0,118587.0,607.0,57903.0
607.0,607.0,76208.0,150344.0,69431.0,607.0,78583.0,81393.0,237543.0,607.0,83762.0,84775.0,NaN,NaN,607.0,NaN,NaN,NaN,78920.0,84436.0,83761.0,82405.0,81731.0,80716.0,82408.0,607.0,102351.0,37901.0,106738.0,61630.0,74298.0,68073.0,77679.0,75647.0,79027.0,79368.0,68213.0,14132.0,607.0,607.0,36542.0,86124.0,56885.0,91536.0,68413.0,81056.0,79365.0,81055.0,82408.0,80720.0,608.0,150449.0,607.0,607.0,137565.0,149769.0,58917.0,150782.0,150785.0,151467.0,136890.0,149769.0,65698.0,150449.0,150450.0,151125.0,150451.0,149769.0,76888.0,152144.0,154175.0,151124.0,74516.0,150109.0,38239,150787.0,607.0,123330.0,94174.0,150108.0,44003.0,607.0,607.0,154178.0,113841.0,149769.0,61632.0,607.0,153157.0,137562.0,56886.0,607.0,607.0,151126.0,152145.0,153160.0,92821.0,150108.0,45698.0,607.0,607.0,154175.0,114853.0,149769.0,63327.0
133780.0,607.0,58919.0,77000.0,70788.0,191580.0,75869.0,82070.0,14807.0,607.0,84098.0,84777.0,NaN,NaN,NaN,NaN,NaN,NaN,77565.0,84774.0,85113.0,83761.0,81733.0,83760.0,83082.0,607.0,78690.0,45019.0,108770.0,58578.0,72268.0,65022.0,78013.0,76997.0,78014.0,75649.0,73282.0,106068.0,72482.0,111473.0,36206.0,18188.0,58580.0,85112.0,67058.0,82073.0,81057.0,79367.0,83082.0,78015.0,147304.0,607.0,150785.0,151462.0,136891.0,607.0,69767.0,607.0,607.0,607.0,141974.0,607.0,68752.0,607.0,607.0,607.0,153158.0,607.0,78244.0,607.0,154177.0,607.0,102652.0,607.0,45699,607.0,151803.0,153153.0,114514.0,607.0,45020.0,150446.0,151468.0,154173.0,116210.0,607.0,58239.0,152483.0,607.0,118580.0,100278.0,150111.0,607.0,607.0,607.0,133499.0,83324.0,607.0,50105.0,150444.0,151126.0,154179.0,120274.0,607.0,54849.0
51311.0,291623.0,71804.0,89507.0,65360.0,97283.0,76887.0,85786.0,118570.0,244646.0,84436.0,84438.0,NaN,NaN,NaN,NaN,NaN,NaN,75868.0,83419.0,83082.0,84436.0,83761.0,83760.0,82740.0,607.0,5344.0,42309.0,19878.0,60613.0,74298.0,67736.0,77001.0,78014.0,77002.0,78016.0,75645.0,114850.0,607.0,97279.0,47732.0,120943.0,57225.0,64156.0,70107.0,81394.0,81059.0,80380.0,82740.0,81732.0,608.0,150110.0,607.0,607.0,146380.0,149770.0,63664.0,150786.0,150786.0,151462.0,143667.0,149770.0,68753.0,150109.0,150444.0,150791.0,152816.0,149770.0,74174.0,152137.0,154512.0,151128.0,607.0,150110.0,32138,150787.0,607.0,131466.0,69771.0,150111.0,43664.0,607.0,607.0,154176.0,115532.0,149770.0,55527.0,607.0,152819.0,134511.0,74176.0,607.0,607.0,150788.0,152144.0,147401.0,97568.0,150111.0,38578.0,607.0,607.0,154179.0,114855.0,149770.0,59936.0
607.0,58068.0,62309.0,607.0,69091.0,6020.0,72822.0,81394.0,607.0,607.0,83758.0,85452.0,NaN,NaN,NaN,NaN,NaN,NaN,77567.0,84434.0,84099.0,83421.0,83422.0,82747.0,83761.0,607.0,86128.0,39258.0,78014.0,57224.0,70916.0,66719.0,78015.0,76326.0,75989.0,77339.0,82410.0,15821.0,607.0,74970.0,53832.0,100321.0,56885.0,86125.0,66719.0,82410.0,81054.0,79703.0,83761.0,78355.0,122631.0,607.0,150788.0,151466.0,131806.0,607.0,74853.0,607.0,607.0,607.0,128417.0,607.0,72821.0,607.0,607.0,607.0,148755.0,607.0,74854.0,607.0,154514.0,151129.0,94516.0,607.0,607,607.0,151800.0,142652.0,79259.0,607.0,48749.0,150446.0,151124.0,154176.0,124685.0,607.0,59593.0,152482.0,607.0,102988.0,75530.0,149770.0,71799.0,607.0,607.0,126380.0,110107.0,607.0,48411.0,150448.0,151126.0,8409.0,116211.0,607.0,50444.0
144596.0,607.0,67736.0,107759.0,67734.0,138852.0,76209.0,144599.0,141220.0,607.0,82748.0,83084.0,NaN,NaN,NaN,NaN,NaN,NaN,75870.0,84773.0,85109.0,84092.0,81733.0,83425.0,81731.0,607.0,103358.0,37901.0,108774.0,61967.0,70918.0,66378.0,79026.0,74633.0,77341.0,75647.0,75311.0,104039.0,607.0,607.0,46374.0,607.0,64004.0,97959.0,68752.0,80383.0,80719.0,80719.0,81731.0,86123.0,608.0,150105.0,607.0,607.0,139261.0,149771.0,62308.0,150788.0,150790.0,151467.0,149769.0,149771.0,67059.0,150105.0,150448.0,150784.0,148755.0,149771.0,81296.0,152144.0,154515.0,151126.0,102991.0,150109.0,55868,150786.0,607.0,110112.0,107391.0,149770.0,38918.0,607.0,607.0,154518.0,117224.0,149771.0,55868.0,607.0,152822.0,147401.0,90449.0,607.0,607.0,150786.0,152143.0,133838.0,98241.0,149770.0,50105.0,607.0,607.0,154175.0,124683.0,149771.0,61631.0
82070.0,607.0,61291.0,118572.0,70446.0,98632.0,80952.0,83082.0,607.0,245659.0,83421.0,87138.0,NaN,NaN,NaN,NaN,NaN,NaN,80280.0,83085.0,81729.0,81394.0,85452.0,84774.0,81735.0,607.0,77675.0,50105.0,14470.0,60950.0,71253.0,68752.0,77337.0,78692.0,77341.0,78013.0,136144.0,122292.0,607.0,121616.0,52479.0,126685.0,57561.0,43874.0,67736.0,80380.0,82745.0,80719.0,81735.0,78015.0,217943.0,607.0,150445.0,151465.0,124687.0,607.0,54173.0,607.0,607.0,607.0,138921.0,607.0,70785.0,607.0,607.0,607.0,151466.0,607.0,74855.0,607.0,154515.0,607.0,89430.0,607.0,607,607.0,151802.0,153502.0,87396.0,607.0,49086.0,150451.0,151130.0,154518.0,114512.0,607.0,63325.0,152483.0,607.0,75194.0,109431.0,149765.0,68414.0,607.0,607.0,143330.0,92138.0,607.0,48747.0,150448.0,151127.0,607.0,116210.0,607.0,49088.0
39482.0,607.0,66039.0,92547.0,68754.0,2302.0,73498.0,67201.0,347380.0,607.0,85113.0,84437.0,NaN,NaN,NaN,NaN,NaN,NaN,77227.0,84435.0,79364.0,83423.0,82410.0,83425.0,81733.0,607.0,607.0,52814.0,87140.0,61968.0,72607.0,63664.0,78014.0,78355.0,77001.0,76327.0,77678.0,607.0,607.0,96604.0,49765.0,96942.0,54174.0,77003.0,70785.0,83424.0,80720.0,80043.0,81733.0,80043.0,608.0,150107.0,607.0,607.0,135532.0,149770.0,61288.0,150445.0,150446.0,151463.0,139595.0,149770.0,69431.0,150107.0,150447.0,150789.0,148412.0,149770.0,74856.0,152143.0,154515.0,151126.0,607.0,149766.0,71465,150787.0,607.0,140952.0,87735.0,149765.0,49765.0,607.0,607.0,154518.0,115873.0,149770.0,54511.0,607.0,152818.0,105702.0,61968.0,607.0,607.0,150791.0,151801.0,153497.0,97564.0,149765.0,46375.0,607.0,607.0,154177.0,112479.0,149770.0,54850.0
138512.0,340288.0,68752.0,1964.0,66039.0,138511.0,78579.0,82745.0,607.0,607.0,82409.0,85449.0,NaN,NaN,NaN,NaN,NaN,NaN,79262.0,83080.0,82072.0,84437.0,80719.0,83084.0,82071.0,607.0,83423.0,45360.0,111479.0,60613.0,71591.0,68753.0,76663.0,76324.0,75310.0,77677.0,58068.0,117561.0,71464.0,77002.0,42646.0,11427.0,58580.0,110125.0,67396.0,80718.0,80042.0,81393.0,82071.0,80043.0,608.0,607.0,150451.0,151466.0,135534.0,607.0,76211.0,607.0,607.0,607.0,131804.0,607.0,67057.0,607.0,607.0,607.0,152482.0,607.0,77223.0,607.0,154857.0,118245.0,96210.0,607.0,607,607.0,151799.0,133493.0,101296.0,607.0,46037.0,150108.0,151123.0,154517.0,117902.0,607.0,60612.0,152481.0,607.0,129768.0,84005.0,149770.0,81293.0,607.0,607.0,123330.0,94514.0,607.0,53834.0,150108.0,150785.0,607.0,112142.0,607.0,56208.0
94914.0,98630.0,75871.0,111139.0,64680.0,91197.0,77225.0,83422.0,87141.0,242271.0,83422.0,84773.0,NaN,NaN,NaN,NaN,NaN,NaN,76889.0,84774.0,81395.0,82746.0,83419.0,82071.0,80382.0,607.0,108770.0,34511.0,16159.0,57563.0,72945.0,65701.0,77002.0,78014.0,75645.0,78015.0,77002.0,120261.0,607.0,607.0,44341.0,118909.0,60952.0,57055.0,69430.0,82410.0,81395.0,81054.0,80382.0,83425.0,310553.0,150109.0,607.0,607.0,131797.0,149766.0,67396.0,150449.0,150450.0,151125.0,135194.0,149766.0,71465.0,150109.0,150107.0,150787.0,148072.0,149766.0,75193.0,151804.0,154853.0,109430.0,112138.0,149768.0,607,150786.0,607.0,125023.0,89094.0,149770.0,42985.0,607.0,607.0,154853.0,115873.0,149766.0,54171.0,607.0,152826.0,607.0,78584.0,607.0,607.0,150784.0,151806.0,136551.0,97225.0,149770.0,50105.0,607.0,607.0,154177.0,118923.0,149766.0,60954.0
607.0,6358.0,57223.0,115192.0,68751.0,10076.0,76547.0,79704.0,607.0,607.0,81395.0,83760.0,NaN,NaN,NaN,NaN,NaN,NaN,78584.0,83758.0,81732.0,83422.0,80044.0,83418.0,82410.0,607.0,76999.0,39256.0,84775.0,58579.0,73957.0,67057.0,78350.0,75311.0,77002.0,78353.0,77001.0,17174.0,607.0,111815.0,46714.0,96267.0,58240.0,62127.0,69092.0,80381.0,81057.0,81055.0,82410.0,77677.0,608.0,607.0,150445.0,151129.0,149431.0,607.0,71803.0,607.0,607.0,607.0,139601.0,607.0,72482.0,607.0,607.0,607.0,149773.0,607.0,77225.0,607.0,154854.0,141289.0,607.0,607.0,70107,607.0,151467.0,142651.0,87395.0,607.0,46714.0,150113.0,151131.0,154852.0,125022.0,607.0,61629.0,152142.0,607.0,151805.0,102650.0,149768.0,71802.0,607.0,607.0,142991.0,103328.0,607.0,50781.0,150114.0,150789.0,607.0,116887.0,607.0,52136.0
97616.0,607.0,77905.0,94240.0,70445.0,135132.0,76549.0,49621.0,147980.0,607.0,82069.0,83079.0,NaN,NaN,NaN,NaN,NaN,NaN,76549.0,83761.0,82072.0,83085.0,80378.0,83761.0,84775.0,76549.0,607.0,43324.0,105728.0,57902.0,69561.0,67394.0,80044.0,76663.0,78690.0,77677.0,74971.0,100661.0,607.0,91536.0,54850.0,6019.0,58239.0,102011.0,70107.0,82071.0,81054.0,80040.0,84775.0,81395.0,149667.0,150108.0,607.0,607.0,128075.0,149429.0,66716.0,150443.0,150444.0,151128.0,142650.0,149429.0,70446.0,150108.0,150112.0,150789.0,144008.0,149429.0,73839.0,151800.0,154853.0,97564.0,144346.0,149770.0,607,150449.0,607.0,116550.0,100615.0,149768.0,59597.0,607.0,607.0,154858.0,112819.0,149429.0,60274.0,607.0,152818.0,607.0,607.0,607.0,607.0,150451.0,151796.0,152820.0,98244.0,149768.0,47394.0,607.0,607.0,154175.0,107057.0,149429.0,60614.0
83422.0,607.0,65359.0,607.0,69093.0,97959.0,74177.0,77678.0,607.0,244307.0,81734.0,85787.0,NaN,NaN,NaN,NaN,NaN,NaN,79597.0,84773.0,82744.0,83424.0,79702.0,84436.0,82408.0,607.0,89507.0,40952.0,607.0,60614.0,71593.0,67398.0,80720.0,75986.0,77337.0,77338.0,43873.0,111135.0,95191.0,26975.0,47732.0,123303.0,61293.0,62124.0,68753.0,81392.0,82410.0,81058.0,82408.0,81056.0,608.0,607.0,150450.0,151125.0,152143.0,607.0,64342.0,607.0,607.0,607.0,135194.0,607.0,68075.0,607.0,607.0,607.0,153500.0,607.0,77566.0,607.0,155198.0,607.0,607.0,607.0,60274,607.0,151464.0,149771.0,84346.0,607.0,40953.0,150105.0,150792.0,154853.0,116210.0,607.0,53495.0,152143.0,607.0,151806.0,146379.0,149770.0,607.0,607.0,607.0,131800.0,102651.0,607.0,42987.0,150107.0,150786.0,607.0,118580.0,607.0,57902.0
607.0,286553.0,66040.0,112828.0,64004.0,607.0,72143.0,118239.0,5344.0,607.0,84436.0,85449.0,NaN,NaN,NaN,NaN,NaN,NaN,77228.0,83758.0,81394.0,84095.0,84098.0,83425.0,83084.0,84685.0,109107.0,41968.0,106070.0,58239.0,70917.0,66719.0,75312.0,78013.0,75649.0,77000.0,74637.0,607.0,607.0,607.0,52478.0,92549.0,57559.0,62801.0,69431.0,80717.0,78352.0,79026.0,83084.0,79028.0,148995.0,149773.0,607.0,607.0,139940.0,149431.0,53496.0,150450.0,150449.0,151124.0,138918.0,149431.0,65700.0,149773.0,150103.0,150448.0,147397.0,149431.0,76549.0,151804.0,155193.0,151128.0,607.0,149769.0,49088,150446.0,607.0,120274.0,105704.0,149770.0,40612.0,607.0,607.0,154855.0,117904.0,149431.0,56543.0,607.0,152479.0,151804.0,114175.0,607.0,607.0,150446.0,151805.0,145360.0,104005.0,149770.0,48409.0,607.0,607.0,153842.0,120955.0,149431.0,54852.0
185835.0,58747.0,51799.0,117561.0,72820.0,140538.0,77564.0,80381.0,247008.0,607.0,83422.0,85791.0,NaN,NaN,NaN,NaN,NaN,NaN,78584.0,84099.0,78350.0,83084.0,84099.0,84099.0,83422.0,39258.0,32046.0,44678.0,114853.0,62308.0,70577.0,67735.0,79026.0,75986.0,76665.0,77337.0,607.0,115869.0,607.0,168933.0,38239.0,9062.0,55190.0,107420.0,67735.0,81729.0,81732.0,81393.0,83422.0,81056.0,608.0,607.0,150106.0,151125.0,129087.0,607.0,78920.0,607.0,607.0,607.0,137229.0,607.0,72820.0,607.0,607.0,607.0,150110.0,607.0,76208.0,607.0,155191.0,151467.0,148076.0,607.0,17223,607.0,151465.0,135530.0,85700.0,607.0,50440.0,150113.0,150787.0,155195.0,117907.0,607.0,59255.0,152145.0,607.0,151805.0,70446.0,149435.0,45358.0,607.0,607.0,121973.0,93162.0,607.0,54510.0,150111.0,150790.0,607.0,119595.0,607.0,55866.0
50636.0,607.0,74853.0,96265.0,69430.0,92209.0,77564.0,79030.0,607.0,243631.0,85114.0,83760.0,NaN,NaN,NaN,NaN,NaN,NaN,77567.0,84772.0,82748.0,82070.0,82742.0,83759.0,83423.0,607.0,607.0,48749.0,607.0,57222.0,69560.0,65702.0,77339.0,78354.0,77676.0,78351.0,81734.0,122291.0,607.0,104038.0,52476.0,121614.0,63324.0,102351.0,70110.0,80720.0,82410.0,81054.0,83423.0,81733.0,178395.0,149766.0,607.0,607.0,119599.0,149430.0,72480.0,150108.0,150107.0,151126.0,145704.0,149430.0,71124.0,149766.0,150112.0,150449.0,148077.0,149430.0,75190.0,151800.0,155190.0,151466.0,607.0,149774.0,41627,150448.0,607.0,143327.0,84003.0,149435.0,55864.0,607.0,607.0,155196.0,114513.0,149430.0,62648.0,607.0,152483.0,152141.0,50783.0,607.0,56884.0,150450.0,151465.0,140277.0,95190.0,149435.0,52475.0,607.0,607.0,153838.0,116890.0,149430.0,57562.0
607.0,2978.0,76550.0,607.0,65359.0,8048.0,78245.0,78016.0,183806.0,607.0,82747.0,84776.0,NaN,NaN,NaN,NaN,NaN,NaN,78919.0,84099.0,81734.0,85112.0,85787.0,83761.0,81054.0,81633.0,128375.0,36546.0,97957.0,62309.0,76324.0,68413.0,76662.0,75986.0,76324.0,77339.0,150005.0,607.0,607.0,73280.0,45019.0,80719.0,55867.0,23596.0,66380.0,81397.0,81393.0,80044.0,81054.0,77002.0,608.0,607.0,150108.0,151123.0,130790.0,607.0,68073.0,607.0,607.0,607.0,132480.0,607.0,67395.0,607.0,607.0,607.0,149771.0,607.0,77227.0,607.0,73159.0,151467.0,147735.0,607.0,28410,607.0,151461.0,127396.0,97903.0,607.0,46377.0,150106.0,150787.0,153164.0,119261.0,607.0,57225.0,152137.0,607.0,152139.0,87058.0,149428.0,29088.0,607.0,607.0,127056.0,97903.0,607.0,38918.0,149769.0,150450.0,607.0,122649.0,607.0,61631.0
178063.0,607.0,70107.0,109785.0,72817.0,139525.0,72820.0,50636.0,607.0,607.0,83418.0,84437.0,NaN,NaN,NaN,NaN,NaN,NaN,78919.0,83085.0,83757.0,84439.0,83759.0,82410.0,82071.0,607.0,113842.0,41970.0,109451.0,56204.0,67874.0,65020.0,77000.0,76323.0,74636.0,75311.0,63141.0,115528.0,607.0,607.0,50783.0,17512.0,62988.0,61109.0,70110.0,80716.0,84773.0,80382.0,82071.0,69903.0,174002.0,149773.0,607.0,607.0,135531.0,149435.0,49087.0,150108.0,150108.0,151123.0,138583.0,149435.0,70786.0,149774.0,150107.0,150447.0,149767.0,149435.0,75871.0,151803.0,607.0,100617.0,607.0,149426.0,50442,150450.0,607.0,114173.0,90789.0,149428.0,42986.0,607.0,607.0,607.0,113157.0,149435.0,55190.0,607.0,152480.0,152140.0,102312.0,607.0,38580.0,150448.0,151461.0,153495.0,88747.0,149428.0,43324.0,607.0,607.0,153839.0,107734.0,149435.0,54507.0
43536.0,331848.0,48410.0,116209.0,65360.0,94575.0,77905.0,80043.0,440677.0,243628.0,81395.0,84775.0,NaN,NaN,NaN,NaN,NaN,NaN,78244.0,83761.0,81732.0,84435.0,84775.0,81733.0,83762.0,607.0,607.0,46037.0,18525.0,60276.0,69564.0,68751.0,77678.0,77678.0,75647.0,75987.0,60435.0,118234.0,607.0,111814.0,53153.0,128711.0,56208.0,142572.0,70786.0,82069.0,81056.0,80044.0,83762.0,607.0,174680.0,607.0,150110.0,151123.0,131126.0,607.0,68751.0,607.0,607.0,607.0,140955.0,607.0,66380.0,607.0,607.0,607.0,84346.0,607.0,75871.0,607.0,607.0,97565.0,147734.0,607.0,41291,607.0,151130.0,140617.0,100275.0,607.0,50780.0,149770.0,150785.0,607.0,119934.0,607.0,53833.0,152137.0,607.0,118923.0,82312.0,149432.0,607.0,607.0,607.0,111463.0,93156.0,607.0,44341.0,149767.0,150446.0,607.0,120278.0,607.0,58239.0
